Recipe_id,Region,Sub_region,Continent,"Carbohydrate, by difference (g)",Energy (kcal),Protein (g),Total lipid (fat) (g)
141781,Spanish and Portuguese,Spanish,European,144.0581,1413.2567,45.8772,77.27
141782,Spanish and Portuguese,Spanish,European,0,0,0,0
141783,Spanish and Portuguese,Spanish,European,51.3702,431.2035,3.317,29.0871
141784,Spanish and Portuguese,Spanish,European,682.4222,4766.4996,157.6927,155.2124
141785,Spanish and Portuguese,Spanish,European,505.8576,12202.3525,1620.0956,359.0204
141786,Spanish and Portuguese,Spanish,European,147.826,881.63,33.3281,17.0512
141787,Spanish and Portuguese,Spanish,European,55.8947,792.4569,44.8599,43.3551
141788,Spanish and Portuguese,Spanish,European,1.2418,409.9536,90.0854,2.5632
141789,Spanish and Portuguese,Spanish,European,62.3814,20218.1072,470.8432,2007.4039
141790,Spanish and Portuguese,Spanish,European,10.2065,3398.8992,378.4873,194.915
141791,Spanish and Portuguese,Spanish,European,42.7992,939.8778,109.1932,33.9293
141792,Spanish and Portuguese,Spanish,European,101.688,982.74,23.9318,58.3317
141793,Spanish and Portuguese,Spanish,European,124.3321,496.3286,2.73,0.75
141794,Spanish and Portuguese,Spanish,European,38.6895,189.607,6.7263,1.0238
141795,Spanish and Portuguese,Spanish,European,182.6014,929.2124,38.7442,8.1369
141796,Spanish and Portuguese,Spanish,European,23.6088,679.1398,72.9663,33.4609
141797,Spanish and Portuguese,Spanish,European,3.0403,1927.2162,63.745,182.3487
141798,Spanish and Portuguese,Spanish,European,0.6631,238.706,6.0503,23.5151
141799,Spanish and Portuguese,Spanish,European,16.4821,73.8955,3.7395,0.6072
141800,Spanish and Portuguese,Spanish,European,15.0729,3031.0375,227.9929,227.5988
141801,Spanish and Portuguese,Spanish,European,18.93,139.2549,12.1984,1.4697
141802,Spanish and Portuguese,Spanish,European,46.8296,2108.3576,112.9722,168.0677
141803,Spanish and Portuguese,Spanish,European,8.4048,675.529,1.7576,72.5472
141804,Spanish and Portuguese,Spanish,European,102.936,2441.0498,97.7272,187.0114
141805,Spanish and Portuguese,Spanish,European,77.5909,349.7159,17.1079,2.6349
141806,Spanish and Portuguese,Spanish,European,13.6393,61.7912,1.9581,0.3025
141807,Spanish and Portuguese,Spanish,European,265.9421,1979.4782,124.607,51.2363
141808,Spanish and Portuguese,Spanish,European,33.9238,2658.6434,449.8322,69.4666
141809,Spanish and Portuguese,Spanish,European,3.7388,1698.2683,98.6344,139.88
141810,Spanish and Portuguese,Spanish,European,13.3487,397.721,37.8631,21.6783
141811,Spanish and Portuguese,Spanish,European,0.6209,6748.163,0.1626,763.1482
141812,Spanish and Portuguese,Spanish,European,471.5304,4615.4501,467.2282,102.402
141813,Spanish and Portuguese,Spanish,European,8.872,1301.2,16.8566,134.4748
141814,Spanish and Portuguese,Spanish,European,93.163,4973.1028,651.6074,216.5556
141815,Spanish and Portuguese,Spanish,European,21.1472,1535.3245,71.733,129.1817
141816,Spanish and Portuguese,Spanish,European,24.0328,562.224,6.2718,49.6225
141817,Spanish and Portuguese,Spanish,European,14.6793,83.4483,3.5276,1.1759
141818,Spanish and Portuguese,Spanish,European,79.7092,4469.9596,211.7226,365.4849
141819,Spanish and Portuguese,Spanish,European,5.7367,502.2795,0.8766,54.5397
141820,Spanish and Portuguese,Spanish,European,119.3923,2803.6692,191.1868,174.2476
141821,Spanish and Portuguese,Spanish,European,109.8441,562.1521,22.6881,5.2637
141822,Spanish and Portuguese,Spanish,European,99.5351,1244.8749,67.3122,65.8084
141823,Spanish and Portuguese,Spanish,European,27.6719,1430.8315,133.669,85.6743
141824,Spanish and Portuguese,Spanish,European,3509.7741,16401.579,802.3802,193.3739
141825,Spanish and Portuguese,Spanish,European,109.1551,1517.0583,32.5347,114.3478
141826,Spanish and Portuguese,Spanish,European,154.9892,1660.024,67.7713,83.9857
141827,Spanish and Portuguese,Spanish,European,2.3983,190.9052,11.2321,0.2866
141828,Spanish and Portuguese,Spanish,European,76.145,384.67,11.0344,4.195
141829,Spanish and Portuguese,Spanish,European,3614.5387,143696.46,2444.2723,13493.9997
141830,Spanish and Portuguese,Spanish,European,35.5596,507.4429,51.5527,19.0073
141831,Spanish and Portuguese,Spanish,European,9.282,41.86,2.184,0.364
141832,Spanish and Portuguese,Spanish,European,2.6847,16.4427,0.584,0.4082
141833,Spanish and Portuguese,Spanish,European,22.6289,90.92,2.2539,2.0578
141834,Spanish and Portuguese,Spanish,European,31.4557,1023.6791,102.0895,53.2339
141835,Spanish and Portuguese,Spanish,European,193.7905,2237.7911,120.5004,106.0264
141836,Spanish and Portuguese,Spanish,European,11.5255,994.5994,63.5579,77.3501
141837,Spanish and Portuguese,Spanish,European,186.0952,1348.9529,40.9794,49.1015
141838,Spanish and Portuguese,Spanish,European,143.0348,1344.3385,148.0523,18.2785
141839,Spanish and Portuguese,Spanish,European,1411.172,5641.86,0,0
141840,Spanish and Portuguese,Spanish,European,18.9947,503.972,40.3991,28.931
141841,Spanish and Portuguese,Spanish,European,11.6561,251.3488,18.0958,15.0885
141842,Spanish and Portuguese,Spanish,European,422.4947,2524.8417,108.9022,54.8721
141843,Spanish and Portuguese,Spanish,European,31.9618,223.0125,18.7751,4.8329
141844,Spanish and Portuguese,Spanish,European,59.776,312.7375,19.6625,0.9588
141845,Spanish and Portuguese,Spanish,European,131.2566,523.8267,4.6692,1.788
141846,Spanish and Portuguese,Spanish,European,49.7061,1289.7825,148.1581,52.3209
141847,Spanish and Portuguese,Spanish,European,223.0912,1155.2666,42.2732,8.714
141848,Spanish and Portuguese,Spanish,European,68.402,331.0039,14.1699,4.8579
141849,Spanish and Portuguese,Spanish,European,34.517,613.2305,21.829,44.4502
141850,Spanish and Portuguese,Spanish,European,90.4072,779.3,19.376,44.868
141851,Spanish and Portuguese,Spanish,European,219.3476,1717.3663,36.3686,83.1326
141852,Spanish and Portuguese,Spanish,European,31.0349,670.6928,29.4036,48.7462
141853,Spanish and Portuguese,Spanish,European,49.4686,331.8298,4.0023,11.1381
141854,Spanish and Portuguese,Spanish,European,25.7255,352.64,13.8665,21.74
141855,Spanish and Portuguese,Spanish,European,178.172,1215.5362,28.4265,41.9205
141856,Spanish and Portuguese,Spanish,European,32.7157,842.528,71.4621,46.7188
141857,Spanish and Portuguese,Spanish,European,18.3874,182.6988,5.2911,11.2241
141858,Spanish and Portuguese,Spanish,European,54.7211,470.7844,7.8731,29.1282
141859,Spanish and Portuguese,Spanish,European,50.3452,238.2162,13.1268,1.578
141860,Spanish and Portuguese,Spanish,European,346.9522,1637.7929,49.0911,6.2293
141861,Spanish and Portuguese,Spanish,European,35.2402,1783.7871,181.1613,98.4249
141862,Spanish and Portuguese,Spanish,European,18.038,324.313,52.2416,3.7002
141863,Spanish and Portuguese,Spanish,European,1578.8939,7584.93,156.3894,65.5872
141864,Spanish and Portuguese,Spanish,European,28.2707,908.4345,26.0791,79.0595
141865,Spanish and Portuguese,Spanish,European,134.6316,703.8662,39.0652,3.5392
141866,Spanish and Portuguese,Spanish,European,0.6495,3.3786,0.1676,0.1508
141867,Spanish and Portuguese,Spanish,European,77.0717,489.903,20.8963,13.8084
141868,Spanish and Portuguese,Spanish,European,25.3519,1439.4016,60.5652,127.3285
141869,Spanish and Portuguese,Spanish,European,2788,12877.36,732,142
141870,Spanish and Portuguese,Spanish,European,571.6601,3823.2621,138.7544,109.3741
141871,Spanish and Portuguese,Spanish,European,38.2772,1026.42,61.2006,70.7867
141872,Spanish and Portuguese,Spanish,European,95.6871,1210.0708,105.2564,49.6403
141873,Spanish and Portuguese,Spanish,European,182.7572,1523.8135,40.4762,69.5604
141874,Spanish and Portuguese,Spanish,European,27.9291,256.5339,6.0618,14.72
141875,Spanish and Portuguese,Spanish,European,172.528,1082.5185,16.3477,35.7987
141876,Spanish and Portuguese,Spanish,European,20.3324,338.2017,5.6707,28.1095
141877,Spanish and Portuguese,Spanish,European,249.6143,1244.0238,12.2483,22.5037
141878,Spanish and Portuguese,Spanish,European,155.2379,969.1475,17.197,33.1482
141879,Spanish and Portuguese,Spanish,European,21.0852,572.126,3.7,54.8985
141880,Spanish and Portuguese,Spanish,European,159.5319,1790.5914,40.2045,114.4365
141881,Spanish and Portuguese,Spanish,European,149.7589,683.594,13.5467,1.249
141882,Spanish and Portuguese,Spanish,European,193.7103,2962.4069,177.6294,162.4881
141883,Spanish and Portuguese,Spanish,European,27.0862,387.9995,21.0001,22.4157
141884,Spanish and Portuguese,Spanish,European,132.1018,783.4232,36.7535,18.3119
141885,Spanish and Portuguese,Spanish,European,29.2545,635.325,19.6987,49.8592
141886,Spanish and Portuguese,Spanish,European,55.154,368.9916,10.5503,16.3687
141887,Spanish and Portuguese,Spanish,European,61.5027,417.1623,35.1753,4.928
141888,Spanish and Portuguese,Spanish,European,52.9416,570.89,16.872,33.7653
141889,Spanish and Portuguese,Spanish,European,0,119.34,0,13.5
141890,Spanish and Portuguese,Spanish,European,0.2199,829.0177,179.5429,4.544
141891,Spanish and Portuguese,Spanish,European,100.9513,772.997,26.9371,37.0963
141892,Spanish and Portuguese,Spanish,European,367.5895,2448.005,121.811,61.015
141893,Spanish and Portuguese,Spanish,European,44.3915,465.2772,14.092,29.2007
141894,Spanish and Portuguese,Spanish,European,97.7387,550.0049,12.6803,14.7718
141895,Spanish and Portuguese,Spanish,European,233.7362,1428.0312,30.7591,39.6489
141896,Spanish and Portuguese,Spanish,European,49.8172,436.5613,16.4399,24.9083
141897,Spanish and Portuguese,Spanish,European,8.523,401.846,3.0434,41.4826
141898,Spanish and Portuguese,Spanish,European,5.8741,804.139,1.5414,87.4133
141899,Spanish and Portuguese,Spanish,European,0,252.1667,56.1,1.4167
141900,Spanish and Portuguese,Spanish,European,42.6102,973.0031,28.6581,81.9056
141901,Spanish and Portuguese,Spanish,European,33.3157,601.2133,17.1034,44.7852
141902,Spanish and Portuguese,Spanish,European,27.1008,527.6138,64.1731,18.6281
141903,Spanish and Portuguese,Spanish,European,93.5219,438.22,23.802,4.677
141904,Spanish and Portuguese,Spanish,European,0.4811,421.496,0.6549,46.46
141905,Spanish and Portuguese,Spanish,European,340.8855,1826.2051,43.0547,32.5186
141906,Spanish and Portuguese,Spanish,European,24.7766,112.0964,4.63,1.0317
141907,Spanish and Portuguese,Spanish,European,250.3706,1495.7429,32.4816,42.8082
141908,Spanish and Portuguese,Spanish,European,1.4708,182.2897,39.509,1.0667
141909,Spanish and Portuguese,Spanish,European,14.5258,314.016,13.3284,23.2248
141910,Spanish and Portuguese,Spanish,European,21.2053,573.472,4.9706,54.9616
141911,Spanish and Portuguese,Spanish,European,117.1403,485.245,7.8719,0.4084
141912,Spanish and Portuguese,Spanish,European,174.374,1143.015,49.1877,29.2747
141913,Spanish and Portuguese,Spanish,European,38.4435,428.2932,28.6073,19.6553
141914,Spanish and Portuguese,Spanish,European,16.3549,457.7488,18.6912,37.8049
141915,Spanish and Portuguese,Spanish,European,0.4811,165.186,0.3922,18.06
141916,Spanish and Portuguese,Spanish,European,33.5881,557.8992,17.5585,41.9616
141917,Spanish and Portuguese,Spanish,European,295.5793,1995.9235,102.9437,43.7518
141918,Spanish and Portuguese,Spanish,European,192.3964,1404.671,126.555,15.3091
141919,Spanish and Portuguese,Spanish,European,23.8284,107.6264,4.2291,1.2306
141920,Spanish and Portuguese,Spanish,European,44.0943,596.4123,3.1838,47.6886
141921,Spanish and Portuguese,Spanish,European,40.0582,894.7205,27.7291,73.6737
141922,Spanish and Portuguese,Spanish,European,206.851,1126.03,28.0221,19.7586
141923,Spanish and Portuguese,Spanish,European,20.9684,887.5507,80.3584,54.6058
141924,Spanish and Portuguese,Spanish,European,263.3649,1864.1347,31.849,76.2532
141925,Spanish and Portuguese,Spanish,European,48.7192,438.8849,24.7589,17.2293
141926,Spanish and Portuguese,Spanish,European,277.5448,5416.2739,50.2473,476.5208
141927,Spanish and Portuguese,Spanish,European,1.0523,242.035,0.0534,27.0366
141928,Spanish and Portuguese,Spanish,European,96.6301,1811.8918,68.4556,130.583
141929,Spanish and Portuguese,Spanish,European,5.4119,2290.9186,292.6265,115.8494
141930,Spanish and Portuguese,Spanish,European,2.4645,20962.71,6.3867,2367.3282
141931,Spanish and Portuguese,Spanish,European,47.4227,669.286,4.0513,54.5868
141932,Spanish and Portuguese,Spanish,European,58.481,286.2231,17.2048,2.1518
141933,Spanish and Portuguese,Spanish,European,22.1046,1286.0679,14.5994,132.9357
141934,Spanish and Portuguese,Spanish,European,17.2158,1576.79,7.4161,170.086
141935,Spanish and Portuguese,Spanish,European,306.341,1903.1035,87.6577,42.2459
141936,Spanish and Portuguese,Spanish,European,3.5931,136.2092,0.7665,13.8452
141937,Spanish and Portuguese,Spanish,European,27.0726,1037.038,29.3086,92.3187
141938,Spanish and Portuguese,Spanish,European,41.894,1052.8034,32.1121,87.2264
141939,Spanish and Portuguese,Spanish,European,13.4665,981.2926,13.6422,98.9544
141940,Spanish and Portuguese,Spanish,European,2.16,429,37.68,28.53
141941,Spanish and Portuguese,Spanish,European,606.756,3325.0179,80.5422,70.8395
141942,Spanish and Portuguese,Spanish,European,18.2007,735.4167,29.8085,61.4529
141943,Spanish and Portuguese,Spanish,European,203.1815,1107.6134,24.8623,22.4784
141944,Spanish and Portuguese,Spanish,European,70.3621,420.1915,12.9363,10.1109
141945,Spanish and Portuguese,Spanish,European,1.44,286,25.12,19.02
141946,Spanish and Portuguese,Spanish,European,249.7643,1348.0216,23.327,35.2308
141947,Spanish and Portuguese,Spanish,European,10.274,631.068,137.2103,3.5553
141948,Spanish and Portuguese,Spanish,European,11.2386,251.85,27.4876,10.7656
141949,Spanish and Portuguese,Spanish,European,254.934,1445.2308,98.3632,8.4148
141950,Spanish and Portuguese,Spanish,European,295.815,1350.5,26.381,2.442
141951,Spanish and Portuguese,Spanish,European,4.2729,1226.9277,269.8498,7.0637
141952,Spanish and Portuguese,Spanish,European,51.5221,840.7379,40.6204,58.1914
141953,Spanish and Portuguese,Spanish,European,166.2752,752.9931,14.4362,1.533
141954,Spanish and Portuguese,Spanish,European,31.3811,933.416,53.7657,65.4
141955,Spanish and Portuguese,Spanish,European,57.9603,525.8084,16.6764,29.8206
141956,Spanish and Portuguese,Spanish,European,18.5118,1074.606,47.4215,89.8197
141957,Spanish and Portuguese,Spanish,European,10.274,245.7333,46.09,1.2433
141958,Spanish and Portuguese,Spanish,European,16.0653,2592.7167,563.1804,14.4714
141959,Spanish and Portuguese,Spanish,European,41.2934,388.2879,53.4756,2.1553
141960,Spanish and Portuguese,Spanish,European,16.2557,1828.6741,60.5847,172.6565
141961,Spanish and Portuguese,Spanish,European,23.5157,337.9963,4.3551,26.8903
141962,Spanish and Portuguese,Spanish,European,1.4977,365.7405,78.886,2.2859
141963,Spanish and Portuguese,Spanish,European,533.7914,4025.1915,46.6156,189.3263
141964,Spanish and Portuguese,Spanish,European,179.3854,942.086,17.6496,16.6694
141965,Spanish and Portuguese,Spanish,European,17.6155,1011.9001,31.9849,90.5675
141966,Spanish and Portuguese,Spanish,European,6373.9676,29875.319,517.2819,184.9049
141967,Spanish and Portuguese,Spanish,European,55.8359,1073.283,69.0072,68.6952
141968,Spanish and Portuguese,Spanish,European,1.0117,125.9805,0.1487,13.5444
141969,Spanish and Portuguese,Spanish,European,42.133,1292.606,73.0687,93.9576
141970,Spanish and Portuguese,Spanish,European,35.9078,883.3966,15.2718,78.9835
141971,Spanish and Portuguese,Spanish,European,287.6223,1893.0327,103.4923,42.0072
141972,Spanish and Portuguese,Spanish,European,482.0764,2502.1641,92.6359,24.3058
141973,Spanish and Portuguese,Spanish,European,19.4965,226.2936,17.109,10.3378
141974,Spanish and Portuguese,Spanish,European,46.5594,638.2838,26.8908,42.0829
141975,Spanish and Portuguese,Spanish,European,28.9657,935.7974,23.175,89.2953
141976,Spanish and Portuguese,Spanish,European,33.299,899.11,24.114,76.0054
141977,Spanish and Portuguese,Spanish,European,11.9288,173.0999,1.9171,13.9648
141978,Spanish and Portuguese,Spanish,European,51.3852,838.401,56.3879,46.8812
141979,Spanish and Portuguese,Spanish,European,238.3448,1351.3575,57.6278,18.249
141980,Spanish and Portuguese,Spanish,European,157.053,752.9422,17.5664,6.7421
141981,Spanish and Portuguese,Spanish,European,20.952,456,14.248,38.4
141982,Spanish and Portuguese,Spanish,European,3.9559,422.3782,3.3673,45.8109
141983,Spanish and Portuguese,Spanish,European,42.5067,282.885,15.5642,10.3925
141984,Spanish and Portuguese,Spanish,European,16.5564,1748.83,51.893,165.332
141985,Spanish and Portuguese,Spanish,European,44.7485,205.0005,8.8949,2.047
141986,Spanish and Portuguese,Spanish,European,202.454,1124.8582,30.9677,26.7373
141987,Spanish and Portuguese,Spanish,European,11.4344,52.918,1.6285,0.5812
141988,Spanish and Portuguese,Spanish,European,4.3871,1551.2927,142.7423,104.1488
141989,Spanish and Portuguese,Spanish,European,171.5591,1138.8932,35.499,33.0715
141990,Spanish and Portuguese,Spanish,European,24.898,447.184,5.1975,38.9903
141991,Spanish and Portuguese,Spanish,European,311.6453,1509.079,31.4664,12.0976
141992,Spanish and Portuguese,Spanish,European,30.6793,342.8747,12.0344,22.4844
141993,Spanish and Portuguese,Spanish,European,0,862.6942,91.1202,56.312
141994,Spanish and Portuguese,Spanish,European,59.0638,355.948,13.0732,8.4863
141995,Spanish and Portuguese,Spanish,European,223.3225,1277.03,22.2722,32.1154
141996,Spanish and Portuguese,Spanish,European,54.4479,791.6611,16.7834,57.2533
141997,Spanish and Portuguese,Spanish,European,62.4802,496.631,12.7499,27.0782
141998,Spanish and Portuguese,Spanish,European,275.2744,1488.59,36.9021,28.9537
141999,Spanish and Portuguese,Spanish,European,12.0048,1557.4462,8.6215,167.3389
142000,Spanish and Portuguese,Spanish,European,,,,
142001,Spanish and Portuguese,Spanish,European,3.9958,661.6416,90.4676,29.5912
142002,Spanish and Portuguese,Spanish,European,0.7133,491.2123,0.2395,54.0471
142003,Spanish and Portuguese,Spanish,European,24.7268,348.6198,5.0163,27.7758
142004,Spanish and Portuguese,Spanish,European,147.7164,1004.398,30.7453,31.9165
142005,Spanish and Portuguese,Spanish,European,164.6271,1205.2269,51.8304,38.9401
142006,Spanish and Portuguese,Spanish,European,222.0852,1428.331,44.2844,39.6735
